,gene_name,chr,orientation,start,end,goi,locus_name,tair_name,object_name,relationship,ontology,go_id,tair_id,Aspect,goslim,evidence_code,evidence_description,evidence_with,reference,annotator,date,set
576,STK,4,R,6236375,6240932,False,AT4G09960,locus:2140578,AT4G09960,acts upstream of or within,plant ovule development,GO:0048481,19033,P,multicellular organism development,IMP,Analysis of overexpression/ectopic expression phenotype,NONE,Publication:501711290|PMID:14555696  ,TAIR,2006-05-11,1
577,STK,4,R,6236375,6240932,False,AT4G09960,locus:2140578,AT4G09960,acts upstream of or within,seed development,GO:0048316,18540,P,multicellular organism development,IGI,double mutant analysis,AGI_LocusCode:AT5G23260,Publication:501746131|PMID:22176531  ,TAIR,2012-01-18,2
578,STK,4,R,6236375,6240932,False,AT4G09960,locus:2140578,AT4G09960,acts upstream of or within,seed development,GO:0048316,18540,P,anatomical structure development,IGI,double mutant analysis,AGI_LocusCode:AT5G23260,Publication:501746131|PMID:22176531  ,TAIR,2012-01-18,2
579,STK,4,R,6236375,6240932,False,AT4G09960,locus:2140578,AT4G09960,acts upstream of or within,plant ovule development,GO:0048481,19033,P,anatomical structure development,IMP,Analysis of overexpression/ectopic expression phenotype,NONE,Publication:501711290|PMID:14555696  ,TAIR,2006-05-11,1
580,STK,4,R,6236375,6240932,False,AT4G09960,locus:2140578,AT4G09960,acts upstream of or within,seed development,GO:0048316,18540,P,post-embryonic development,IGI,double mutant analysis,AGI_LocusCode:AT5G23260,Publication:501746131|PMID:22176531  ,TAIR,2012-01-18,2
581,STK,4,R,6236375,6240932,False,AT4G09960,locus:2140578,AT4G09960,acts upstream of or within,plant ovule development,GO:0048481,19033,P,flower development,IMP,Analysis of overexpression/ectopic expression phenotype,NONE,Publication:501711290|PMID:14555696  ,TAIR,2006-05-11,1
582,STK,4,R,6236375,6240932,False,AT4G09960,locus:2140578,AT4G09960,acts upstream of or within,plant ovule development,GO:0048481,19033,P,anatomical structure development,IGI,double mutant analysis,AGI_LocusCode:AT5G23260,Publication:501746131|PMID:22176531  ,TAIR,2012-01-18,1
583,ADM,4,F,7168173,7168967,False,AT4G11940,locus:2118016,AT4G11940,acts upstream of or within,endosperm development,GO:0009960,13684,P,anatomical structure development,IGI,double mutant analysis,AGI_LocusCode:AT1G06660|AGI_LocusCode:AT3G57860|AGI_LocusCode:AT1G02580,Publication:501758493|PMID:24012484  ,TAIR,2015-03-31,2
584,ADM,4,F,7168173,7168967,False,AT4G11940,locus:2118016,AT4G11940,acts upstream of or within,endosperm development,GO:0009960,13684,P,multicellular organism development,IGI,double mutant analysis,AGI_LocusCode:AT1G06660|AGI_LocusCode:AT3G57860|AGI_LocusCode:AT1G02580,Publication:501758493|PMID:24012484  ,TAIR,2015-03-31,2
585,ADM,4,F,7168173,7168967,False,AT4G11940,locus:2118016,AT4G11940,acts upstream of or within,endosperm development,GO:0009960,13684,P,post-embryonic development,IGI,double mutant analysis,AGI_LocusCode:AT1G06660|AGI_LocusCode:AT3G57860|AGI_LocusCode:AT1G02580,Publication:501758493|PMID:24012484  ,TAIR,2015-03-31,2
586,CFM3B,4,R,8337276,8341159,False,AT4G14510,locus:2129840,AT4G14510,involved in,seed development,GO:0048316,18540,P,multicellular organism development,IMP,none,,Publication:501732728|PMID:18799595  ,,2021-03-31,2
587,CFM3B,4,R,8337276,8341159,False,AT4G14510,locus:2129840,AT4G14510,acts upstream of or within,seed development,GO:0048316,18540,P,multicellular organism development,IGI,double mutant analysis,AGI_LocusCode:AT3G23070,Publication:501732728|PMID:18799595  ,TAIR,2009-10-26,2
588,CFM3B,4,R,8337276,8341159,False,AT4G14510,locus:2129840,AT4G14510,involved in,seed development,GO:0048316,18540,P,anatomical structure development,IMP,none,,Publication:501732728|PMID:18799595  ,,2021-03-31,2
589,CFM3B,4,R,8337276,8341159,False,AT4G14510,locus:2129840,AT4G14510,acts upstream of or within,seed development,GO:0048316,18540,P,post-embryonic development,IGI,double mutant analysis,AGI_LocusCode:AT3G23070,Publication:501732728|PMID:18799595  ,TAIR,2009-10-26,2
590,CFM3B,4,R,8337276,8341159,False,AT4G14510,locus:2129840,AT4G14510,acts upstream of or within,seed development,GO:0048316,18540,P,anatomical structure development,IGI,double mutant analysis,AGI_LocusCode:AT3G23070,Publication:501732728|PMID:18799595  ,TAIR,2009-10-26,2
591,CFM3B,4,R,8337276,8341159,False,AT4G14510,locus:2129840,AT4G14510,involved in,seed development,GO:0048316,18540,P,post-embryonic development,IMP,none,,Publication:501732728|PMID:18799595  ,,2021-03-31,2
592,CLL2,4,F,8439899,8440839,False,AT4G14723,locus:1009023326,AT4G14723,involved in,plant ovule development,GO:0048481,19033,P,multicellular organism development,IGI,quadruple mutant analysis,"AGI_LocusCode:AT5G10310,AGI_LocusCode:AT4G37810,AGI_LocusCode:AT3G13898,AGI_LocusCode:AT4G14723,AGI_LocusCode:AT3G22820,AGI_LocusCode:AT2G30370",Publication:501802674|PMID:36564978  ,TAIR,2023-06-28,1
593,CLL2,4,F,8439899,8440839,False,AT4G14723,locus:1009023326,AT4G14723,involved in,plant ovule development,GO:0048481,19033,P,anatomical structure development,IGI,quadruple mutant analysis,"AGI_LocusCode:AT5G10310,AGI_LocusCode:AT4G37810,AGI_LocusCode:AT3G13898,AGI_LocusCode:AT4G14723,AGI_LocusCode:AT3G22820,AGI_LocusCode:AT2G30370",Publication:501802674|PMID:36564978  ,TAIR,2023-06-28,1
594,CLL2,4,F,8439899,8440839,False,AT4G14723,locus:1009023326,AT4G14723,involved in,plant ovule development,GO:0048481,19033,P,flower development,IGI,quadruple mutant analysis,"AGI_LocusCode:AT5G10310,AGI_LocusCode:AT4G37810,AGI_LocusCode:AT3G13898,AGI_LocusCode:AT4G14723,AGI_LocusCode:AT3G22820,AGI_LocusCode:AT2G30370",Publication:501802674|PMID:36564978  ,TAIR,2023-06-28,1
595,HSBP,4,R,8986615,8988452,False,AT4G15802,locus:1005716315,AT4G15802,acts upstream of or within,seed development,GO:0048316,18540,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501736740|PMID:20388662  ,TAIR,2010-06-25,2
596,HSBP,4,R,8986615,8988452,False,AT4G15802,locus:1005716315,AT4G15802,involved in,seed development,GO:0048316,18540,P,anatomical structure development,IMP,none,,Publication:501738390|PMID:20657173  ,,2021-03-31,2
597,HSBP,4,R,8986615,8988452,False,AT4G15802,locus:1005716315,AT4G15802,acts upstream of or within,seed development,GO:0048316,18540,P,post-embryonic development,IMP,analysis of visible trait,NONE,Publication:501736740|PMID:20388662  ,TAIR,2010-06-25,2
598,HSBP,4,R,8986615,8988452,False,AT4G15802,locus:1005716315,AT4G15802,involved in,seed development,GO:0048316,18540,P,post-embryonic development,IMP,none,,Publication:501738390|PMID:20657173  ,,2021-03-31,2
599,HSBP,4,R,8986615,8988452,False,AT4G15802,locus:1005716315,AT4G15802,acts upstream of or within,seed development,GO:0048316,18540,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501736740|PMID:20388662  ,TAIR,2010-06-25,2
600,HSBP,4,R,8986615,8988452,False,AT4G15802,locus:1005716315,AT4G15802,involved in,seed development,GO:0048316,18540,P,multicellular organism development,IMP,none,,Publication:501738390|PMID:20657173  ,,2021-03-31,2
601,PRL1,4,F,9023728,9027666,False,AT4G15900,locus:2005539,AT4G15900,acts upstream of or within,fruit development,GO:0010154,13859,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501723872|PMID:18223036  ,TAIR,2008-03-08,1
602,PRL1,4,F,9023728,9027666,False,AT4G15900,locus:2005539,AT4G15900,acts upstream of or within,fruit development,GO:0010154,13859,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501723872|PMID:18223036  ,TAIR,2008-03-08,1
603,AT4G17300,4,F,9681539,9684975,False,AT4G17300,locus:2130804,AT4G17300,acts upstream of or within,plant ovule development,GO:0048481,19033,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501718049|PMID:16297076  ,TAIR,2005-12-19,1
604,AT4G17300,4,F,9681539,9684975,False,AT4G17300,locus:2130804,AT4G17300,acts upstream of or within,plant ovule development,GO:0048481,19033,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501718049|PMID:16297076  ,TAIR,2005-12-19,1
605,AT4G17300,4,F,9681539,9684975,False,AT4G17300,locus:2130804,AT4G17300,acts upstream of or within,plant ovule development,GO:0048481,19033,P,flower development,IMP,analysis of visible trait,NONE,Publication:501718049|PMID:16297076  ,TAIR,2005-12-19,1
606,HAT1,4,F,9739663,9741146,False,AT4G17460,locus:2129061,AT4G17460,acts upstream of or within,fruit septum development,GO:0080127,32042,P,post-embryonic development,IGI,"'Traditional' genetic interactions (e.g.suppressors, synthetic lethals)",AGI_LocusCode:AT1G69180,Publication:501748051|PMID:22409594  ,folter,2012-04-12,1
607,HAT1,4,F,9739663,9741146,False,AT4G17460,locus:2129061,AT4G17460,acts upstream of or within,fruit septum development,GO:0080127,32042,P,multicellular organism development,IGI,"'Traditional' genetic interactions (e.g.suppressors, synthetic lethals)",AGI_LocusCode:AT1G69180,Publication:501748051|PMID:22409594  ,folter,2012-04-12,1
608,HAT1,4,F,9739663,9741146,False,AT4G17460,locus:2129061,AT4G17460,acts upstream of or within,fruit septum development,GO:0080127,32042,P,anatomical structure development,IGI,"'Traditional' genetic interactions (e.g.suppressors, synthetic lethals)",AGI_LocusCode:AT1G69180,Publication:501748051|PMID:22409594  ,folter,2012-04-12,1
609,MIR160B,4,F,9888986,9889066,False,AT4G17788,locus:1009023355,AT4G17788,acts upstream of or within,fruit development,GO:0010154,13859,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501723012|PMID:17672844  ,TAIR,2008-01-25,1
610,MIR160B,4,F,9888986,9889066,False,AT4G17788,locus:1009023355,AT4G17788,acts upstream of or within,fruit development,GO:0010154,13859,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501723012|PMID:17672844  ,TAIR,2008-01-25,1
611,JMJ14,4,F,11008666,11013860,False,AT4G20400,locus:2128659,AT4G20400,acts upstream of or within,plant organ development,GO:0099402,51097,P,multicellular organism development,IMP,none,,Publication:501784925|PMID:31038749  ,,2024-04-19,1
612,JMJ14,4,F,11008666,11013860,False,AT4G20400,locus:2128659,AT4G20400,acts upstream of or within,plant organ development,GO:0099402,51097,P,anatomical structure development,IMP,none,,Publication:501784925|PMID:31038749  ,,2024-04-19,1
613,DOF4.4,4,F,11238441,11239073,False,AT4G21050,locus:2133079,AT4G21050,acts upstream of or within,fruit development,GO:0010154,13859,P,multicellular organism development,IMP,Analysis of overexpression/ectopic expression phenotype,NONE,Publication:501751382|PMID:23095045  ,TAIR,2012-11-30,1
614,DOF4.4,4,F,11238441,11239073,False,AT4G21050,locus:2133079,AT4G21050,acts upstream of or within,fruit development,GO:0010154,13859,P,anatomical structure development,IMP,Analysis of overexpression/ectopic expression phenotype,NONE,Publication:501751382|PMID:23095045  ,TAIR,2012-11-30,1
615,APC4,4,F,11450556,11456007,False,AT4G21530,locus:2119627,AT4G21530,acts upstream of or within,plant ovule development,GO:0048481,19033,P,flower development,IMP,analysis of visible trait,NONE,Publication:501745202|PMID:21910774  ,TAIR,2011-10-31,1
616,APC4,4,F,11450556,11456007,False,AT4G21530,locus:2119627,AT4G21530,acts upstream of or within,plant ovule development,GO:0048481,19033,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501745202|PMID:21910774  ,TAIR,2011-10-31,1
617,APC4,4,F,11450556,11456007,False,AT4G21530,locus:2119627,AT4G21530,acts upstream of or within,plant ovule development,GO:0048481,19033,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501745202|PMID:21910774  ,TAIR,2011-10-31,1
618,AESP,4,R,12033437,12043728,False,AT4G22970,locus:2127238,AT4G22970,acts upstream of or within,endosperm development,GO:0009960,13684,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501718986|PMID:16582011  ,TAIR,2006-05-17,2
619,AESP,4,R,12033437,12043728,False,AT4G22970,locus:2127238,AT4G22970,acts upstream of or within,endosperm development,GO:0009960,13684,P,post-embryonic development,IMP,analysis of visible trait,NONE,Publication:501718986|PMID:16582011  ,TAIR,2006-05-17,2
620,AESP,4,R,12033437,12043728,False,AT4G22970,locus:2127238,AT4G22970,acts upstream of or within,endosperm development,GO:0009960,13684,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501718986|PMID:16582011  ,TAIR,2006-05-17,2
621,EFC,4,F,12110857,12111570,False,AT4G23110,locus:2127183,AT4G23110,acts upstream of or within,seed development,GO:0048316,18540,P,multicellular organism development,IMP,analysis of physiological response,NONE,Publication:501777406,TAIR,2017-10-25,2
622,EFC,4,F,12110857,12111570,False,AT4G23110,locus:2127183,AT4G23110,acts upstream of or within,seed development,GO:0048316,18540,P,anatomical structure development,IMP,analysis of physiological response,NONE,Publication:501777406,TAIR,2017-10-25,2
623,EFC,4,F,12110857,12111570,False,AT4G23110,locus:2127183,AT4G23110,acts upstream of or within,seed development,GO:0048316,18540,P,post-embryonic development,IMP,analysis of physiological response,NONE,Publication:501777406,TAIR,2017-10-25,2
624,YSL1,4,F,12524491,12527341,False,AT4G24120,locus:2134956,AT4G24120,acts upstream of or within,seed development,GO:0048316,18540,P,multicellular organism development,IGI,double mutant analysis,AGI_LocusCode:AT5G53550,Publication:501738493|PMID:20625001  ,TAIR,2010-12-01,2
625,YSL1,4,F,12524491,12527341,False,AT4G24120,locus:2134956,AT4G24120,acts upstream of or within,seed development,GO:0048316,18540,P,anatomical structure development,IGI,double mutant analysis,AGI_LocusCode:AT5G53550,Publication:501738493|PMID:20625001  ,TAIR,2010-12-01,2
626,YSL1,4,F,12524491,12527341,False,AT4G24120,locus:2134956,AT4G24120,acts upstream of or within,seed development,GO:0048316,18540,P,post-embryonic development,IGI,double mutant analysis,AGI_LocusCode:AT5G53550,Publication:501738493|PMID:20625001  ,TAIR,2010-12-01,2
627,YSL1,4,F,12524491,12527341,False,AT4G24120,locus:2134956,AT4G24120,involved in,seed development,GO:0048316,18540,P,multicellular organism development,IBA,none,PANTHER:PTN001270331|TAIR:locus:2134956|TAIR:locus:2168656,Communication:501741973,,2024-02-15,2
628,YSL1,4,F,12524491,12527341,False,AT4G24120,locus:2134956,AT4G24120,involved in,seed development,GO:0048316,18540,P,anatomical structure development,IBA,none,PANTHER:PTN001270331|TAIR:locus:2134956|TAIR:locus:2168656,Communication:501741973,,2024-02-15,2
629,YSL1,4,F,12524491,12527341,False,AT4G24120,locus:2134956,AT4G24120,involved in,seed development,GO:0048316,18540,P,post-embryonic development,IBA,none,PANTHER:PTN001270331|TAIR:locus:2134956|TAIR:locus:2168656,Communication:501741973,,2024-02-15,2
630,TTL,4,F,12814838,12817622,False,AT4G24900,locus:2117363,AT4G24900,acts upstream of or within,endosperm development,GO:0009960,13684,P,post-embryonic development,IMP,analysis of visible trait,NONE,Publication:501751103|PMID:22991160  ,TAIR,2012-11-30,2
631,TTL,4,F,12814838,12817622,False,AT4G24900,locus:2117363,AT4G24900,acts upstream of or within,endosperm development,GO:0009960,13684,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501751103|PMID:22991160  ,TAIR,2012-11-30,2
632,TTL,4,F,12814838,12817622,False,AT4G24900,locus:2117363,AT4G24900,acts upstream of or within,endosperm development,GO:0009960,13684,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501751103|PMID:22991160  ,TAIR,2012-11-30,2
633,SWEET14,4,R,12854385,12856541,False,AT4G25010,locus:2117263,AT4G25010,acts upstream of or within,seed growth,GO:0080112,32018,P,post-embryonic development,IGI,double mutant analysis,AGI_LocusCode:AT5G50800,Publication:501772064|PMID:27782132  ,TAIR,2017-02-22,2
634,SWEET14,4,R,12854385,12856541,False,AT4G25010,locus:2117263,AT4G25010,acts upstream of or within,seed growth,GO:0080112,32018,P,anatomical structure development,IGI,double mutant analysis,AGI_LocusCode:AT5G50800,Publication:501772064|PMID:27782132  ,TAIR,2017-02-22,2
635,SWEET14,4,R,12854385,12856541,False,AT4G25010,locus:2117263,AT4G25010,acts upstream of or within,seed growth,GO:0080112,32018,P,multicellular organism development,IGI,double mutant analysis,AGI_LocusCode:AT5G50800,Publication:501772064|PMID:27782132  ,TAIR,2017-02-22,2
636,SWEET14,4,R,12854385,12856541,False,AT4G25010,locus:2117263,AT4G25010,acts upstream of or within,seed growth,GO:0080112,32018,P,growth,IGI,double mutant analysis,AGI_LocusCode:AT5G50800,Publication:501772064|PMID:27782132  ,TAIR,2017-02-22,2
