name	tair_object	p1	p2	x	chr
Gene:2828522	AT3G22620.1	8008534	8009590	F	3
Gene:2077050	AT3G22630.1	8009540	8010844	R	3
Gene:2094403	AT3G22640.1	8011724	8013902	R	3
Gene:2094323	AT3G22650.1	8014809	8015960	F	3
Gene:2094383	AT3G22660.1	8016051	8017508	R	3
Gene:2094393	AT3G22670.1	8017771	8019459	R	3
Gene:2094398	AT3G22680.1	8019708	8020508	F	3
Gene:2094373	AT3G22690.1	8021229	8024534	R	3
Gene:6530297094	AT3G22690.2	8021229	8024534	R	3
Gene:2094318	AT3G22700.1	8024798	8025814	R	3
Gene:2094333	AT3G22710.1	8026202	8027274	R	3
Gene:2094348	AT3G22720.1	8028961	8030097	R	3
Gene:4515101487	AT3G22723.1	8030474	8030629	F	3
Gene:2094408	AT3G22730.1	8031341	8032459	R	3
Gene:2094418	AT3G22740.1	8032959	8035809	R	3
Gene:2094328	AT3G22750.1	8037216	8039903	R	3
Gene:2094343	AT3G22760.1	8044455	8047530	F	3
Gene:2094358	AT3G22770.1	8047684	8048667	R	3
Gene:2094368	AT3G22780.1	8048802	8052260	F	3
Gene:2094378	AT3G22790.1	8052318	8058764	R	3
Gene:2094388	AT3G22800.1	8062888	8064556	R	3
Gene:2094413	AT3G22810.1	8068516	8071559	F	3
Gene:2094423	AT3G22820.1	8073271	8074138	R	3
Gene:2094338	AT3G22830.1	8078820	8081051	F	3
Gene:2094353	AT3G22840.1	8084447	8085560	R	3
Gene:3438218	AT3G22845.1	8087307	8088747	F	3
Gene:2084597	AT3G22850.1	8089003	8090470	F	3
Gene:2084537	AT3G22860.1	8090654	8093248	R	3
Gene:2084547	AT3G22870.1	8096230	8097471	F	3
Gene:2084557	AT3G22880.1	8097687	8100820	R	3
Gene:1009022024	AT3G22886.1	8108021	8108622	F	3
Gene:2084562	AT3G22890.1	8112723	8114992	F	3
Gene:2084572	AT3G22900.1	8115177	8116253	F	3
Gene:2084577	AT3G22910.1	8116335	8119388	R	3
Gene:2084587	AT3G22920.1	8122713	8123411	R	3
Gene:2084542	AT3G22930.1	8124083	8125931	R	3
Gene:4515101488	AT3G22937.1	8130269	8130907	R	3
Gene:2084552	AT3G22940.1	8131468	8132706	F	3
Gene:1005714566	AT3G22942.1	8134190	8136204	F	3
Gene:2829059	AT3G22945.1	8135877	8136084	F	3
Gene:6530297095	AT3G22950.2	8136181	8138084	R	3
Gene:2084567	AT3G22950.1	8136182	8138084	R	3
Gene:2829064	AT3G22955.1	8138497	8138965	F	3
Gene:2084582	AT3G22960.1	8139235	8141985	F	3
Gene:4515101489	AT3G22961.1	8142138	8142809	F	3
Gene:1009021707	AT3G22970.2	8152038	8154149	F	3
Gene:2084592	AT3G22970.1	8152038	8154149	F	3
Gene:4515101490	AT3G22968.1	8152038	8154149	F	3
Gene:2094547	AT3G22980.1	8160156	8163316	R	3
Gene:2094617	AT3G22990.1	8163950	8166345	F	3
Gene:2094552	AT3G23000.1	8172597	8174131	F	3
Gene:2094562	AT3G23010.1	8174858	8176645	F	3
Gene:2094572	AT3G23020.1	8177215	8179743	R	3
Gene:2094577	AT3G23030.1	8180768	8181800	R	3
Gene:2094587	AT3G23040.1	8186080	8186890	F	3
Gene:2094597	AT3G23050.1	8194679	8197153	F	3
Gene:1006228641	AT3G23050.2	8194711	8196514	F	3
Gene:2094607	AT3G23060.1	8200636	8203233	F	3
Gene:2094557	AT3G23070.1	8203469	8207419	F	3
Gene:1009021717	AT3G23080.2	8207287	8209329	R	3
Gene:2094567	AT3G23080.1	8207387	8209270	R	3
Gene:2830111	AT3G23085.1	8209764	8211155	R	3
Gene:6530297096	AT3G23090.2	8214301	8217087	R	3
Gene:2094582	AT3G23090.1	8214308	8217080	R	3
Gene:2094592	AT3G23100.1	8220682	8222148	F	3
Gene:5019474256	AT3G23100.2	8220682	8226400	F	3
Gene:2094602	AT3G23110.1	8222364	8224871	R	3
Gene:5019474257	AT3G23109.1	8226791	8227003	F	3
Gene:2094612	AT3G23120.1	8227222	8229576	R	3
Gene:1009022005	AT3G23125.1	8236161	8236246	F	3
Gene:2086267	AT3G23130.1	8242302	8243372	F	3
Gene:2086192	AT3G23140.1	8250579	8251097	F	3
Gene:2829294	AT3G23145.1	8252138	8253196	F	3
Gene:2086207	AT3G23150.1	8254663	8257735	F	3
Gene:2086217	AT3G23160.1	8259855	8262028	R	3
Gene:1009021967	AT3G23165.1	8264650	8265060	R	3
Gene:1009021999	AT3G23167.1	8266218	8266585	R	3
Gene:2086227	AT3G23170.1	8267942	8268735	R	3
Gene:4515101491	AT3G23171.1	8269716	8269859	R	3
Gene:1005714545	AT3G23172.1	8272138	8272657	R	3
Gene:504953624	AT3G23175.1	8274000	8275470	R	3
Gene:2086237	AT3G23180.1	8277037	8278396	F	3
Gene:2086247	AT3G23190.1	8279289	8280912	F	3
Gene:2086257	AT3G23200.1	8281363	8282778	F	3
Gene:2086197	AT3G23210.1	8283090	8285081	R	3
Gene:2086202	AT3G23220.1	8287950	8288388	F	3
Gene:2086212	AT3G23230.1	8289647	8290066	R	3
Gene:2086222	AT3G23240.1	8295644	8296604	F	3
Gene:504953623	AT3G23245.1	8300381	8300833	R	3
Gene:2086232	AT3G23250.1	8309209	8310826	F	3
Gene:1009021718	AT3G23250.2	8309210	8310826	F	3
Gene:6530297097	AT3G23255.2	8311722	8313125	F	3
Gene:4010712616	AT3G23255.1	8311781	8313086	F	3
Gene:2086242	AT3G23260.1	8313334	8314422	F	3
Gene:2086252	AT3G23270.1	8316436	8320337	F	3
Gene:2086262	AT3G23280.1	8321350	8324428	F	3
Gene:1005027810	AT3G23280.2	8321350	8324428	F	3
Gene:4010712617	AT3G23290.2	8326825	8328132	F	3
Gene:2090934	AT3G23300.1	8333025	8336146	F	3
Gene:2090924	AT3G23310.1	8338900	8343632	F	3
Gene:2090949	AT3G23320.1	8344629	8345204	F	3
Gene:3700895	AT3G23325.1	8345771	8347062	F	3
Gene:4515101492	AT3G23326.1	8346393	8346639	F	3
Gene:2090909	AT3G23330.1	8347200	8349347	F	3
Gene:2090874	AT3G23340.1	8350803	8353959	F	3
Gene:2090944	AT3G23350.1	8354104	8355201	F	3
Gene:2090954	AT3G23360.1	8355257	8356381	R	3
Gene:2090919	AT3G23370.1	8357585	8360865	F	3
Gene:4515101493	AT3G23370.2	8357585	8360865	F	3
Gene:2090879	AT3G23380.1	8373947	8374708	F	3
Gene:2090884	AT3G23390.1	8375372	8376392	F	3
Gene:2090889	AT3G23400.1	8376444	8378305	R	3
Gene:2090899	AT3G23410.1	8382805	8386148	F	3
Gene:2090939	AT3G23420.1	8386273	8387324	R	3
Gene:2090929	AT3G23430.1	8387508	8393296	R	3
Gene:2090894	AT3G23440.1	8404358	8404684	R	3
Gene:2090904	AT3G23450.1	8410433	8412193	F	3
Gene:2090914	AT3G23460.1	8412319	8414319	F	3
Gene:2088716	AT3G23470.1	8414710	8418165	F	3
Gene:2088721	AT3G23480.1	8418801	8422916	F	3
Gene:6530297098	AT3G23480.2	8418801	8422916	F	3
Gene:2088726	AT3G23490.1	8423011	8424652	R	3
Gene:2088711	AT3G23510.1	8427660	8433314	F	3
Gene:2088069	AT3G23530.1	8436671	8442846	F	3
Gene:2088084	AT3G23540.1	8443445	8448070	F	3
Gene:1009021712	AT3G23540.2	8444938	8448070	F	3
Gene:2088009	AT3G23550.1	8448273	8450697	R	3
Gene:2088019	AT3G23560.1	8454116	8456681	R	3
Gene:2088029	AT3G23570.1	8457778	8459691	R	3
Gene:2088039	AT3G23580.1	8460045	8462815	F	3
Gene:2088049	AT3G23590.1	8467449	8473627	F	3
Gene:1009021713	AT3G23600.2	8473775	8475888	F	3
Gene:2088059	AT3G23600.1	8473775	8475858	F	3
Gene:3700460	AT3G23605.1	8476571	8477392	F	3
Gene:2088079	AT3G23610.1	8478122	8479857	F	3
Gene:4515101494	AT3G23610.2	8478122	8479857	F	3
Gene:6530297099	AT3G23610.3	8478122	8479841	F	3
Gene:2088014	AT3G23620.1	8480025	8482157	F	3
Gene:2088024	AT3G23630.1	8488695	8490210	F	3
Gene:4515101495	AT3G23633.1	8496440	8497281	R	3
Gene:5019474258	AT3G23633.2	8496440	8497281	R	3
Gene:4010712618	AT3G23635.1	8497941	8498072	R	3
Gene:4010712619	AT3G23637.1	8499727	8499888	R	3
Gene:4515101496	AT3G23640.2	8501810	8509584	F	3
Gene:2088034	AT3G23640.1	8501813	8509584	F	3
Gene:4010712620	AT3G23645.1	8509762	8510165	R	3
Gene:2088044	AT3G23650.1	8510689	8511196	R	3
Gene:2088054	AT3G23660.1	8513457	8517790	R	3
Gene:6530297100	AT3G23660.2	8513457	8517790	R	3
Gene:2088064	AT3G23670.1	8519164	8525289	F	3
Gene:1009021711	AT3G23670.2	8519169	8525288	F	3
Gene:2095207	AT3G23680.1	8526366	8527173	R	3
Gene:504953581	AT3G23685.1	8527239	8528317	F	3
Gene:2095197	AT3G23690.1	8528632	8531012	R	3
Gene:2095202	AT3G23700.1	8531429	8533788	R	3
Gene:2095212	AT3G23710.1	8534032	8536374	F	3
Gene:1009022004	AT3G23715.1	8536850	8537273	F	3
Gene:2095222	AT3G23720.1	8537365	8537610	F	3
Gene:2830163	AT3G23725.1	8538452	8542993	F	3
Gene:1009021974	AT3G23727.1	8544863	8545355	F	3
Gene:2095167	AT3G23730.1	8550110	8551335	F	3
Gene:2095177	AT3G23740.1	8551772	8554745	R	3
Gene:2095187	AT3G23750.1	8558332	8561428	F	3
Gene:2095217	AT3G23760.1	8562829	8564670	R	3
Gene:2095227	AT3G23770.1	8565494	8567496	F	3
Gene:6530297101	AT3G23780.2	8567725	8574209	R	3
Gene:2095232	AT3G23780.1	8567731	8574190	R	3
Gene:2095172	AT3G23790.1	8575167	8581112	F	3
Gene:2095182	AT3G23800.1	8581654	8583835	F	3
Gene:3701551	AT3G23805.1	8586382	8587056	F	3
Gene:2095192	AT3G23810.1	8587664	8589713	R	3
Gene:2076065	AT3G23820.1	8603444	8605462	F	3
Gene:2076095	AT3G23830.1	8606477	8608055	R	3
Gene:1005714702	AT3G23830.2	8606477	8608083	R	3
Gene:2076135	AT3G23840.1	8611126	8612690	F	3
Gene:2076160	AT3G23850.1	8615564	8616533	F	3
Gene:2076175	AT3G23860.1	8616953	8617645	R	3
Gene:2076185	AT3G23870.1	8619192	8621907	F	3
Gene:2076195	AT3G23880.1	8621986	8623162	R	3
Gene:4515101497	AT3G23890.2	8624750	8631327	F	3
Gene:2076200	AT3G23890.1	8624750	8631327	F	3
Gene:6530297102	AT3G23900.3	8631584	8636059	R	3
Gene:2076120	AT3G23900.1	8631606	8636045	R	3
Gene:1009021743	AT3G23900.2	8632691	8636045	R	3
Gene:2076075	AT3G23910.1	8636427	8639442	R	3
Gene:2076085	AT3G23920.1	8641569	8644449	F	3
Gene:2076100	AT3G23930.1	8646892	8647908	F	3
Gene:6530297103	AT3G23940.2	8648674	8652559	F	3
Gene:2076115	AT3G23940.1	8648705	8652605	F	3
Gene:2076130	AT3G23950.1	8652908	8654164	R	3
Gene:6530297104	AT3G23955.2	8655023	8657439	R	3
Gene:2828511	AT3G23955.1	8655266	8657399	R	3
Gene:2076150	AT3G23960.1	8657736	8658944	F	3
Gene:2076165	AT3G23970.1	8660447	8661688	R	3
Gene:2076070	AT3G23980.1	8662433	8667752	R	3
Gene:2076080	AT3G23990.1	8668918	8672578	F	3
Gene:2076110	AT3G24000.1	8672774	8674881	F	3
Gene:2828506	AT3G24005.1	8675260	8675746	F	3
Gene:2076140	AT3G24010.1	8675956	8678220	R	3
Gene:2076155	AT3G24020.1	8678738	8679656	F	3
Gene:2076170	AT3G24030.1	8679552	8680824	R	3
Gene:2076180	AT3G24040.1	8680877	8683289	R	3
Gene:2076190	AT3G24050.1	8685873	8687677	F	3
Gene:2076090	AT3G24060.1	8689589	8690032	R	3
Gene:504953733	AT3G24065.1	8690737	8691144	R	3
Gene:1009021983	AT3G24068.1	8692191	8692676	R	3
Gene:2076105	AT3G24070.1	8693085	8694709	F	3
Gene:4515101498	AT3G24080.2	8694905	8697124	R	3
Gene:2076125	AT3G24080.1	8694961	8697124	R	3
Gene:2076145	AT3G24090.1	8697838	8700971	R	3
Gene:1009021978	AT3G24093.1	8701322	8702466	R	3
Gene:2093720	AT3G24100.1	8703286	8704228	F	3
Gene:2093715	AT3G24110.1	8704429	8705413	R	3
Gene:1006228637	AT3G24120.2	8705636	8708315	R	3
Gene:2093725	AT3G24120.1	8705746	8708191	R	3
Gene:2093735	AT3G24130.1	8711663	8713424	R	3
Gene:2093745	AT3G24140.1	8715236	8718211	R	3
Gene:2093755	AT3G24150.1	8724159	8725912	R	3
Gene:2093705	AT3G24160.1	8726122	8729389	F	3
Gene:1009021737	AT3G24170.2	8729510	8734362	R	3
Gene:2093690	AT3G24170.1	8729510	8734545	R	3
Gene:4515101499	AT3G24170.3	8729510	8734562	R	3
Gene:1009021736	AT3G24180.2	8734634	8741725	R	3
Gene:2093700	AT3G24180.1	8734634	8741725	R	3
Gene:2093710	AT3G24190.1	8743253	8747901	F	3
Gene:1009021738	AT3G24200.2	8747831	8751369	R	3
Gene:2093730	AT3G24200.1	8747831	8751634	R	3
Gene:2093740	AT3G24210.1	8753474	8756065	R	3
Gene:4515101500	AT3G24216.1	8759713	8759814	R	3
Gene:2093750	AT3G24220.1	8761434	8763172	F	3
Gene:504953587	AT3G24225.1	8768846	8769172	F	3
Gene:2093760	AT3G24230.1	8774616	8777407	F	3
Gene:3438213	AT3G24240.1	8780424	8784368	F	3
Gene:2085953	AT3G24250.1	8786689	8787391	F	3
Gene:5019474259	AT3G24255.2	8788853	8793371	F	3
Gene:3437843	AT3G24255.1	8788854	8793368	F	3
Gene:2087202	AT3G24260.1	8793837	8794961	R	3
Gene:2087227	AT3G24270.1	8796541	8797031	R	3
Gene:2087157	AT3G24280.1	8798934	8799401	R	3
Gene:2087167	AT3G24290.1	8801400	8802890	R	3
Gene:2087172	AT3G24300.1	8805631	8807388	R	3
Gene:2087182	AT3G24310.1	8811131	8812364	R	3
Gene:3700278	AT3G24315.1	8820455	8822820	R	3
Gene:2087192	AT3G24320.1	8822979	8829694	R	3
Gene:2087197	AT3G24330.1	8830336	8831838	F	3
Gene:4515101501	AT3G24332.1	8830336	8831838	R	3
Gene:2087222	AT3G24340.1	8832085	8835722	R	3
Gene:6530297105	AT3G24350.2	8837608	8839702	F	3
Gene:2087207	AT3G24350.1	8837646	8839582	F	3
Gene:4010712621	AT3G24360.2	8839728	8842831	R	3
Gene:2087217	AT3G24360.1	8839728	8842831	R	3
Gene:3437858	AT3G24365.1	8843713	8848114	F	3
Gene:2087152	AT3G24370.1	8848781	8849344	R	3
Gene:2087162	AT3G24380.1	8850138	8850830	R	3
Gene:3437847	AT3G24385.1	8851746	8852437	R	3
Gene:2087177	AT3G24390.1	8852803	8857631	R	3
Gene:2087187	AT3G24400.1	8858484	8861822	R	3
Gene:2087212	AT3G24420.1	8862840	8864914	R	3
Gene:2087147	AT3G24430.1	8868583	8872201	R	3
Gene:2094858	AT3G24440.1	8876027	8878171	R	3
Gene:2094863	AT3G24450.1	8880065	8881722	R	3
Gene:2094868	AT3G24460.1	8885818	8893050	R	3
Gene:4010712622	AT3G24465.1	8894877	8895140	R	3
Gene:2094853	AT3G24480.1	8901154	8902638	R	3
Gene:2091756	AT3G24490.1	8910770	8912196	F	3
Gene:1005714474	AT3G24495.1	8912343	8918146	R	3
Gene:2091746	AT3G24500.1	8918679	8919308	F	3
Gene:6530297106	AT3G24500.2	8918679	8919683	F	3
Gene:3701072	AT3G24503.1	8919560	8923073	R	3
Gene:3701084	AT3G24506.1	8928169	8929329	R	3
Gene:1009021997	AT3G24508.1	8930156	8930544	F	3
Gene:2091751	AT3G24510.1	8931977	8932708	F	3
Gene:1009021965	AT3G24513.1	8933920	8934390	F	3
Gene:3701061	AT3G24515.1	8934472	8936279	R	3
Gene:4515101502	AT3G24516.1	8937588	8937776	R	3
Gene:504953595	AT3G24517.1	8938106	8938641	R	3
Gene:5019474260	AT3G24518.2	8938260	8942488	R	3
Gene:2091761	AT3G24520.1	8941066	8942874	F	3
Gene:4010712623	AT3G24518.1	8941129	8942488	R	3
Gene:2091701	AT3G24530.1	8945425	8947938	R	3
Gene:504953594	AT3G24535.1	8952006	8952572	F	3
Gene:2091711	AT3G24540.1	8952903	8955621	F	3
Gene:4515101503	AT3G24542.1	8956257	8957667	F	3
Gene:2091721	AT3G24550.1	8960258	8963568	F	3
Gene:2091731	AT3G24560.1	8963770	8966616	F	3
Gene:1006228624	AT3G24560.2	8963770	8966616	F	3
Gene:1006228623	AT3G24560.3	8964694	8966616	F	3
Gene:2091766	AT3G24570.1	8966521	8968657	R	3
Gene:6530297107	AT3G24570.2	8966642	8968640	R	3
Gene:2091706	AT3G24580.1	8969162	8970298	F	3
Gene:2091716	AT3G24590.1	8970672	8972168	F	3
Gene:2091726	AT3G24600.1	8972195	8974867	R	3
Gene:2091736	AT3G24610.1	8975366	8978102	R	3
Gene:1005714473	AT3G24612.1	8979067	8979153	R	3
Gene:1009021977	AT3G24614.1	8979284	8979423	R	3
Gene:1009021964	AT3G24615.1	8979504	8979605	R	3
Gene:2091741	AT3G24620.1	8980695	8982793	R	3
Gene:2093155	AT3G24630.1	8988055	8990873	F	3
Gene:2093160	AT3G24640.1	8992265	8992910	F	3
Gene:2093165	AT3G24650.1	8997370	9001063	F	3
Gene:2093120	AT3G24660.1	9003576	9005943	F	3
Gene:2093130	AT3G24670.1	9005939	9008801	R	3
Gene:2829942	AT3G24675.1	9011349	9015500	R	3
Gene:2093150	AT3G24680.1	9015500	9016963	R	3
Gene:2093125	AT3G24690.1	9020651	9021491	F	3
Gene:2093140	AT3G24700.1	9022281	9023030	F	3
Gene:2093135	AT3G24710.1	9024167	9024367	R	3
Gene:2093145	AT3G24715.1	9025849	9029948	F	3
Gene:2087272	AT3G24730.1	9030006	9030894	R	3
Gene:1009021886	AT3G24740.2	9031096	9033796	F	3
Gene:2087302	AT3G24740.1	9031097	9033796	F	3
Gene:2087312	AT3G24750.1	9036268	9037757	F	3
Gene:2087322	AT3G24760.1	9040088	9041834	F	3
Gene:2087327	AT3G24770.1	9046533	9047463	F	3
Gene:2087332	AT3G24780.1	9049446	9051593	F	3
Gene:2087262	AT3G24790.1	9052982	9054531	F	3
Gene:2087277	AT3G24800.1	9055509	9057998	F	3
Gene:2087247	AT3G24810.1	9060896	9061998	F	3
Gene:2087257	AT3G24820.1	9062365	9064378	R	3
Gene:2087267	AT3G24830.1	9064532	9066089	F	3
Gene:2087292	AT3G24840.1	9066840	9070626	F	3
Gene:2087282	AT3G24850.1	9071105	9072184	F	3
Gene:2087287	AT3G24860.1	9073623	9074682	F	3
Gene:2087297	AT3G24870.1	9074665	9085048	R	3
Gene:6530297108	AT3G24870.2	9074665	9085048	R	3
Gene:2087307	AT3G24880.1	9086242	9095537	R	3
Gene:2087317	AT3G24890.1	9097514	9098945	F	3
Gene:6530297109	AT3G24890.2	9097514	9098945	F	3
Gene:2087252	AT3G24900.1	9099183	9101837	R	3
Gene:2829392	AT3G24927.1	9103087	9103989	F	3
Gene:5019474261	AT3G24929.1	9104495	9105648	F	3
Gene:6530297110	AT3G24929.2	9104495	9105648	F	3
Gene:2829369	AT3G24982.1	9106000	9108937	R	3
Gene:2086973	AT3G25010.1	9110103	9112748	R	3
Gene:4515101504	AT3G25011.1	9113168	9113281	R	3
Gene:4515101505	AT3G25013.1	9113875	9116188	F	3
Gene:4515101506	AT3G25014.1	9114546	9114707	R	3
Gene:2086978	AT3G25020.1	9116868	9119540	R	3
Gene:2086948	AT3G25030.1	9122197	9123502	F	3
Gene:1009021892	AT3G25030.2	9122215	9123499	F	3
Gene:2086953	AT3G25040.1	9124304	9126298	F	3
Gene:2086958	AT3G25050.1	9126851	9128416	F	3
Gene:2086963	AT3G25060.1	9128516	9130321	F	3
Gene:2090249	AT3G25070.1	9132310	9134030	F	3
Gene:2090279	AT3G25080.1	9136631	9138052	F	3
Gene:2090244	AT3G25090.1	9140039	9141094	R	3
Gene:6530297111	AT3G25090.2	9140039	9141094	R	3
Gene:4515101507	AT3G25099.1	9143783	9143890	R	3
Gene:2090269	AT3G25100.1	9143999	9146209	F	3
Gene:2090284	AT3G25110.1	9146271	9148486	R	3
Gene:2090299	AT3G25120.1	9149544	9151123	R	3
Gene:2090314	AT3G25130.1	9152404	9153871	F	3
Gene:2090209	AT3G25140.1	9154711	9156845	F	3
Gene:2090224	AT3G25150.1	9156957	9159903	R	3
Gene:6530297112	AT3G25150.2	9157078	9160100	R	3
Gene:2090254	AT3G25160.1	9160168	9162067	R	3
Gene:3700810	AT3G25165.1	9163340	9163893	R	3
Gene:2090259	AT3G25170.1	9165744	9166253	R	3
Gene:1006228606	AT3G25180.2	9167284	9169279	R	3
Gene:2090274	AT3G25180.1	9167285	9169282	R	3
Gene:5019474262	AT3G25182.1	9171056	9172204	R	3
Gene:2090304	AT3G25190.1	9174457	9175776	F	3
Gene:2090319	AT3G25200.1	9176932	9178268	F	3
Gene:2090219	AT3G25210.1	9180348	9181839	F	3
Gene:2090234	AT3G25220.1	9182616	9184679	F	3
Gene:4515101508	AT3G25221.1	9184688	9184792	F	3
Gene:2829691	AT3G25225.1	9184970	9186171	F	3
Gene:4515101509	AT3G25230.2	9188181	9191419	F	3
Gene:2090264	AT3G25230.1	9188181	9191419	F	3
Gene:4515101510	AT3G25233.1	9191832	9191924	R	3
Gene:2090294	AT3G25240.1	9192540	9193385	F	3
Gene:2090309	AT3G25250.1	9195503	9197124	F	3
Gene:2090324	AT3G25260.1	9199438	9202000	F	3
Gene:1009021975	AT3G25265.1	9202880	9203623	R	3
Gene:2090214	AT3G25270.1	9203934	9204965	R	3
Gene:2090229	AT3G25280.1	9206183	9208036	F	3
Gene:2090239	AT3G25290.1	9208937	9210599	F	3
Gene:1009021889	AT3G25290.2	9208941	9210587	F	3
Gene:2094457	AT3G25400.1	9213156	9214281	F	3
Gene:2094482	AT3G25410.1	9214339	9216490	R	3
Gene:2094522	AT3G25420.1	9217832	9220925	F	3
Gene:2094532	AT3G25430.1	9221186	9223770	F	3
Gene:4010712624	AT3G25440.2	9223967	9225710	F	3
Gene:2094437	AT3G25440.1	9223973	9225710	F	3
Gene:2094447	AT3G25450.1	9226964	9231109	F	3
Gene:2094452	AT3G25460.1	9231581	9232666	R	3
Gene:2094477	AT3G25470.1	9232919	9235213	F	3
Gene:2094487	AT3G25480.1	9235196	9236607	R	3
Gene:3701453	AT3G25485.1	9236887	9240548	R	3
Gene:2094467	AT3G25490.1	9241725	9243485	F	3
Gene:2830105	AT3G25495.1	9244325	9250768	F	3
Gene:2094492	AT3G25500.1	9251093	9255002	R	3
Gene:2094497	AT3G25510.1	9260838	9268797	R	3
Gene:2094507	AT3G25520.1	9269293	9271390	R	3
Gene:6530297113	AT3G25520.2	9269293	9271400	R	3
Gene:2094517	AT3G25530.1	9271800	9273615	R	3
Gene:1009021925	AT3G25530.2	9271800	9273593	R	3
Gene:2094527	AT3G25540.1	9274335	9276685	F	3
Gene:3701457	AT3G25545.1	9276845	9278629	F	3
Gene:2094442	AT3G25550.1	9278878	9279587	F	3
Gene:1006228640	AT3G25560.2	9279513	9282688	R	3
Gene:2094462	AT3G25560.1	9279513	9282639	R	3
Gene:6530297114	AT3G25560.3	9279513	9282860	R	3
Gene:6530297115	AT3G25570.2	9287178	9289330	R	3
Gene:2094472	AT3G25570.1	9287233	9289338	R	3
Gene:4515101511	AT3G25572.1	9287263	9289338	R	3
Gene:4515101512	AT3G25573.1	9290313	9290810	F	3
Gene:4515101513	AT3G25577.1	9291686	9292092	F	3
Gene:2094502	AT3G25580.1	9292485	9294347	F	3
Gene:3438419	AT3G25585.1	9295309	9298746	F	3
Gene:1009021921	AT3G25585.3	9295309	9298746	F	3
Gene:1009021920	AT3G25585.4	9295311	9298746	F	3
Gene:1005714370	AT3G25585.2	9295373	9298746	F	3
Gene:2102364	AT3G25590.1	9302010	9303615	F	3
Gene:1009021980	AT3G25597.1	9305922	9306766	F	3
Gene:2102339	AT3G25600.1	9307254	9307967	F	3
Gene:2102344	AT3G25610.1	9308942	9313353	R	3
Gene:2102349	AT3G25620.1	9316074	9319568	R	3
Gene:6530297116	AT3G25620.2	9316074	9319571	R	3
Gene:2102354	AT3G25630.1	9331656	9332465	R	3
Gene:2102359	AT3G25640.1	9333719	9334804	F	3
Gene:2102369	AT3G25650.1	9335876	9336459	R	3
Gene:3702779	AT3G25655.1	9337532	9338065	R	3
Gene:2102379	AT3G25660.1	9339423	9342204	R	3
Gene:2102329	AT3G25670.1	9344532	9346301	R	3
Gene:2102374	AT3G25680.1	9349612	9352427	F	3
Gene:6530297117	AT3G25690.2	9353010	9357953	F	3
Gene:6530297118	AT3G25690.3	9353010	9357953	F	3
Gene:2102384	AT3G25690.1	9353834	9357899	F	3
Gene:2102334	AT3G25700.1	9358719	9360463	F	3
Gene:5019474263	AT3G25700.2	9358719	9360463	F	3
Gene:2085963	AT3G25710.1	9369519	9371394	F	3
Gene:1005714547	AT3G25715.1	9372374	9372447	R	3
Gene:4515101514	AT3G25716.1	9373118	9373413	R	3
Gene:1005714548	AT3G25717.1	9375102	9375671	R	3
Gene:4515101515	AT3G25719.1	9379916	9380068	R	3
Gene:2086018	AT3G25720.1	9380234	9381405	F	3
Gene:2829287	AT3G25725.1	9388313	9393066	F	3
Gene:504953625	AT3G25727.1	9393511	9394334	R	3
Gene:2085968	AT3G25730.1	9396420	9397747	F	3
Gene:2085978	AT3G25740.1	9397786	9399762	F	3
Gene:2085988	AT3G25750.1	9400955	9402088	F	3
Gene:2085998	AT3G25760.1	9403883	9405250	F	3
Gene:2086008	AT3G25770.1	9406873	9407955	F	3
Gene:2085973	AT3G25780.1	9409290	9410567	F	3
Gene:2085983	AT3G25790.1	9413127	9415003	F	3
Gene:4515101516	AT3G25795.1	9417551	9418705	R	3
Gene:2085993	AT3G25800.1	9422588	9426044	R	3
Gene:1009021847	AT3G25800.2	9422588	9426044	R	3
Gene:3700125	AT3G25805.1	9426276	9428192	R	3
Gene:2086003	AT3G25810.1	9430767	9433844	F	3
Gene:2829277	AT3G25815.1	9434959	9438429	R	3
Gene:1005714533	AT3G25820.1	9439246	9442173	F	3
Gene:6530297119	AT3G25820.2	9439250	9442507	F	3
Gene:2829408	AT3G25826.1	9444551	9446811	R	3
Gene:2086013	AT3G25830.1	9447508	9450420	F	3
Gene:2087346	AT3G25840.1	9451861	9457554	R	3
Gene:4010712625	AT3G25840.2	9452663	9457554	R	3
Gene:2087351	AT3G25850.1	9458178	9458954	R	3
Gene:3701150	AT3G25855.1	9459421	9460295	R	3
Gene:2092069	AT3G25860.1	9460560	9462787	F	3
Gene:2092104	AT3G25870.1	9463316	9464283	R	3
Gene:2092094	AT3G25880.1	9469713	9470033	R	3
Gene:504953592	AT3G25882.1	9470417	9470950	R	3
Gene:4010712626	AT3G25890.2	9475350	9477460	F	3
Gene:2092109	AT3G25890.1	9475575	9477455	F	3
Gene:6530297120	AT3G25900.3	9480825	9482875	F	3
Gene:2092119	AT3G25900.1	9480833	9482926	F	3
Gene:1006228625	AT3G25900.2	9480839	9482926	F	3
Gene:3701142	AT3G25905.1	9486168	9486771	R	3
Gene:2092139	AT3G25910.1	9489221	9491130	F	3
Gene:2092154	AT3G25920.1	9491055	9492635	R	3
Gene:2092169	AT3G25930.1	9492845	9493953	R	3
Gene:2092184	AT3G25940.1	9494697	9496092	F	3
Gene:2092074	AT3G25950.1	9496102	9497271	F	3
Gene:2092084	AT3G25960.1	9498439	9499932	F	3
Gene:2092099	AT3G25970.1	9500116	9502221	R	3
